id	likesCount	profilePictureurl	ownerusername	statements	postUrl	comments	timestamp	label
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMTM0MDg1OTk5MzU1ODUwOQ==	1	https://scontent-lhr8-2.xx.fbcdn.net/v/t1.18169-1/1005619_1388440461376234_1774941153_n.jpg?stp=c8.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=uDOBo8-jocQQ7kNvgFu5rBW&_nc_ht=scontent-lhr8-2.xx&oh=00_AYBurbWfmSE0u9FL80ddgVy0A3BF4ckH4bK9vcivrlJp8Q&oe=668D672A	Dianne Felke		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	In their dream, it's not going to happen. Not today ,tomorrow,  or next year.🇺🇸🇺🇸🇺🇸❤	2024-05-06T19:53:07.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfNDIzNTk5MTQwNDMwNTI4	0	https://scontent-lhr6-1.xx.fbcdn.net/v/t1.6435-1/123203414_102427058341874_4898914614090821339_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=DYLsmZ11KlcQ7kNvgF-jGGq&_nc_ht=scontent-lhr6-1.xx&oh=00_AYDXGXj9FENVAtc2bmzWCLubLZDYW_qBk8kro2iDzpsMlQ&oe=668D87B5	Patti Brown		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	Wt.....	2024-05-06T19:24:53.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMTA5OTA1MTgwNzgxOTY4Mg==	1	https://scontent-lhr6-2.xx.fbcdn.net/v/t39.30808-1/430774432_122121650882207089_1117972049860082772_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=T8UI9e3e9QsQ7kNvgFgWzF8&_nc_ht=scontent-lhr6-2.xx&oh=00_AYCjwROirT5diW4qq4qx8SGu3gtfAc4XmzPZcC5pg5oyzQ&oe=666BC663	Sydney Fisher		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	No, no, NO!!!	2024-05-06T18:48:51.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMzc3MDg5OTgyOTg5ODkxNQ==	1	https://scontent-lhr6-2.xx.fbcdn.net/v/t39.30808-1/424914696_667820668883595_636612480258376135_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=WOgFgeIOnkgQ7kNvgEvSgWK&_nc_ht=scontent-lhr6-2.xx&oh=00_AYAd9aatJfdYha9kNdXctK2f1wB4t_yhzvfo-j2G6Pm5yA&oe=666BEF88	Vickie Calhoun		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	All hell would break loose	2024-05-06T18:37:02.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfNDA1NTg4NjIyMzUyOTU0	1	https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-1/405363123_7010820775637080_6037576991305728928_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Ed8up-SX7AsQ7kNvgHP092A&_nc_ht=scontent-lhr8-1.xx&oh=00_AYCLdkrG6GMem-OcyjvfjxHvGdE2pKviPSPVOfixg9IAKA&oe=666BE8EF	Cindy Lewis Moody		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	No way!!!	2024-05-06T18:33:47.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMjUzNTI0NjcwMDE5Njc0MA==	1	https://scontent-lhr8-1.xx.fbcdn.net/v/t1.6435-1/152741112_282660316598036_507405945296462527_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=a_U9uhFtSuMQ7kNvgEnJyU3&_nc_ht=scontent-lhr8-1.xx&oh=00_AYDx6CQk-Tc-DpWhP-fEVNQ-NEWNG-lou9aqDyllPwVd3w&oe=668D7083	Phyllis Jenkins		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	NO.   !!!!!	2024-05-06T18:30:41.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfODUzMzk3OTk5OTMxMzI3	1	https://scontent-lhr6-2.xx.fbcdn.net/v/t39.30808-1/333032673_862703775030983_1032148112886960337_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=TDGKtEgvGvwQ7kNvgF-5E1c&_nc_ht=scontent-lhr6-2.xx&oh=00_AYAAcDPKODdHlo0Z8OX8KlDSP16BVYUJpQnGV6iZHqz9UA&oe=666BD63F	Sandra Mammen Morris		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	No way!	2024-05-06T18:15:02.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMTQ2ODI4OTE3NzEwMzc3OQ==	0	https://scontent-lhr6-2.xx.fbcdn.net/v/t39.30808-1/366304120_244842425130908_4766375524302002206_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=D4Msh8knVDIQ7kNvgHZQv4n&_nc_ht=scontent-lhr6-2.xx&oh=00_AYAZ9F6Mj5gzcHm7IQXIua7RD4-8rFrA5WBwYXsOWAbpsw&oe=666BD461	Lea Lingerfelt		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	I sure hope this is a joke!	2024-05-06T17:50:32.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfNzQyMDc1MjQ4MDkyMTAw	1	https://scontent-lhr8-1.xx.fbcdn.net/v/t1.18169-1/10646679_357633297743334_3491398678893581258_n.jpg?stp=c0.2.32.32a_cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ye76lHua6nIQ7kNvgH4dOeI&_nc_ht=scontent-lhr8-1.xx&oh=00_AYB8yrry0KpfbL2IAALzSHOS9xhHb2p8s7BGyJ3H0uqVHw&oe=668D79BE	Jana Ussrey		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	No way!!!	2024-05-06T17:43:33.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMjE2OTU5NzgzMzM4MjIxMA==	1	https://scontent-lhr6-1.xx.fbcdn.net/v/t39.30808-1/447681368_313505541817238_8150277523576343604_n.jpg?stp=cp6_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=1Sx2V71TnMEQ7kNvgE-kMPz&_nc_ht=scontent-lhr6-1.xx&oh=00_AYB0vxdf5f4JC5f5loQX6zCIJ3_yzVwJs-ojo4LWGm7IVw&oe=666BF47E	Rita Dean		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	That trash in that Whitehouse needs taken out!!!!	2024-05-06T17:04:09.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfNDY2NTkzMzM5MTQ4MDU1	1	https://scontent-lhr6-1.xx.fbcdn.net/v/t39.30808-1/447681368_313505541817238_8150277523576343604_n.jpg?stp=cp6_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=1Sx2V71TnMEQ7kNvgE-kMPz&_nc_ht=scontent-lhr6-1.xx&oh=00_AYB0vxdf5f4JC5f5loQX6zCIJ3_yzVwJs-ojo4LWGm7IVw&oe=666BF47E	Rita Dean		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	NO!!!	2024-05-06T16:58:02.000Z	fake
Y29tbWVudDoxMDIzMzIxMjMwNDU1NTk4NF8zNjczNzAwMjcyOTA0NDI3	2208	https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/433344042_10223325921325571_1826986394569381502_n.jpg?stp=cp6_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=JgL5UHZmvMUQ7kNvgG8W3AR&_nc_ht=scontent-ord5-2.xx&oh=00_AYBXKGFC0MKTUmZskh1mD-FLFHWpnj-nB7ANqyjhMq41GA&oe=666BDA70	Tish Holt	"The US Women's team has made it clear that they will resign immediately if the Olympic Committee allows Lia Thomas to try out.

""We don't need an outsider,"" the Coach stated.

""We are champions solely composed of females. We don't welcome male participation."" Kudos to these women for bravely standing up for their rights. Please compete with your gender #womensupportingwomen"	https://www.facebook.com/Tenda1123/posts/pfbid02sUcvBVy8gU3iJnBS1h1GEpF9yyYavWGMonvYqhEVZX7zxmTQCgkfYoKprHywQDDzl	Sooo the grizzly? I agree with them. Make a league for them. Women athletes fought hard to have a space of their own.	2024-05-02T12:57:21.000Z	fake
Y29tbWVudDoxMDIzMzIxMjMwNDU1NTk4NF83NDY5MTE4NTQzMDU1NDg=	82	https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/440273611_10232361784415600_3939089278273631309_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=dJl6vE0bg5wQ7kNvgEneD8X&_nc_ht=scontent-ord5-2.xx&oh=00_AYCv8kVud8zfi4rMVUBAKXVAnKH0HfYqMfKLWP44pr5_Og&oe=666BE870	Cathi Powell	"The US Women's team has made it clear that they will resign immediately if the Olympic Committee allows Lia Thomas to try out.

""We don't need an outsider,"" the Coach stated.

""We are champions solely composed of females. We don't welcome male participation."" Kudos to these women for bravely standing up for their rights. Please compete with your gender #womensupportingwomen"	https://www.facebook.com/Tenda1123/posts/pfbid02sUcvBVy8gU3iJnBS1h1GEpF9yyYavWGMonvYqhEVZX7zxmTQCgkfYoKprHywQDDzl	If he could have made it and competed as a male swimmer he would have 🙄🙄	2024-05-03T03:58:30.000Z	fake
Y29tbWVudDoxMDIzMzIxMjMwNDU1NTk4NF8zNzU4MTI0MTQxMTA3OTE5	39	https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/339919365_1597368760760387_4990692082063372739_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=sZl4l0aBD5oQ7kNvgF7374y&_nc_ht=scontent-ord5-1.xx&oh=00_AYAX2efeW8PlE-d49bxX3hP4eXROZ0J6-RjZOYG1RRBQkQ&oe=666BCEEF	Yeimy Azul Galiano	"The US Women's team has made it clear that they will resign immediately if the Olympic Committee allows Lia Thomas to try out.

""We don't need an outsider,"" the Coach stated.

""We are champions solely composed of females. We don't welcome male participation."" Kudos to these women for bravely standing up for their rights. Please compete with your gender #womensupportingwomen"	https://www.facebook.com/Tenda1123/posts/pfbid02sUcvBVy8gU3iJnBS1h1GEpF9yyYavWGMonvYqhEVZX7zxmTQCgkfYoKprHywQDDzl	He was born a man he needs to go and compete with male athletes. If he feels his a women go find therapy.	2024-05-05T13:57:19.000Z	fake
Y29tbWVudDoxMDIzMzIxMjMwNDU1NTk4NF85Nzk3NzA0MzA1Mjk4NzI=	752	https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/434114864_10161289675698288_6652136870459849212_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=jgCJNwALFUsQ7kNvgHu6SXN&_nc_ht=scontent-ord5-1.xx&oh=00_AYC5KoiIYTvS4uZo7PwKeRhCxv0VrJzeJ1OUQK0EGkPAPw&oe=666BC63B	Felicia MsThang	"The US Women's team has made it clear that they will resign immediately if the Olympic Committee allows Lia Thomas to try out.

""We don't need an outsider,"" the Coach stated.

""We are champions solely composed of females. We don't welcome male participation."" Kudos to these women for bravely standing up for their rights. Please compete with your gender #womensupportingwomen"	https://www.facebook.com/Tenda1123/posts/pfbid02sUcvBVy8gU3iJnBS1h1GEpF9yyYavWGMonvYqhEVZX7zxmTQCgkfYoKprHywQDDzl	Agreed. We have fought long and hard to even have certain women sports and to finally be respected and funded. No. Compete with men.	2024-05-04T00:51:13.000Z	fake
Y29tbWVudDoxMDIzMzIxMjMwNDU1NTk4NF80NzM1MDY0MDE3NzA2NTE=	15	https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/403722641_730103938975165_9100473814586731399_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=srj4xz6E4SgQ7kNvgEF9EKB&_nc_ht=scontent-ord5-2.xx&oh=00_AYB-wZddPsqQnePAY9X4MDnm69RwncYOulh_lD6AxBnsRA&oe=666BC51F	Jesse Rice	"The US Women's team has made it clear that they will resign immediately if the Olympic Committee allows Lia Thomas to try out.

""We don't need an outsider,"" the Coach stated.

""We are champions solely composed of females. We don't welcome male participation."" Kudos to these women for bravely standing up for their rights. Please compete with your gender #womensupportingwomen"	https://www.facebook.com/Tenda1123/posts/pfbid02sUcvBVy8gU3iJnBS1h1GEpF9yyYavWGMonvYqhEVZX7zxmTQCgkfYoKprHywQDDzl	I mean…. It’s a guy sooo…. There’s that	2024-05-05T14:31:24.000Z	fake
Y29tbWVudDoxMDIzMzIxMjMwNDU1NTk4NF8zMTYzNzY1ODE0ODMzMzE=	259	https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-1/41406811_10210865142019499_7297036040177451008_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=feGoUIueqV4Q7kNvgEoCI15&_nc_ht=scontent-ord5-2.xx&oh=00_AYBNDjx5gBrkv1FyioakpoPVp4wIwSGhAbXDSKjN1Q4v7Q&oe=668D9287	Elvin L. Speights Sr.	"The US Women's team has made it clear that they will resign immediately if the Olympic Committee allows Lia Thomas to try out.

""We don't need an outsider,"" the Coach stated.

""We are champions solely composed of females. We don't welcome male participation."" Kudos to these women for bravely standing up for their rights. Please compete with your gender #womensupportingwomen"	https://www.facebook.com/Tenda1123/posts/pfbid02sUcvBVy8gU3iJnBS1h1GEpF9yyYavWGMonvYqhEVZX7zxmTQCgkfYoKprHywQDDzl	Totally agree!!! If he wants to compete, he can compete with the GUYS!!! SINCE HE IS ONE!!!	2024-05-04T17:04:27.000Z	fake
Y29tbWVudDoxMDIzMzIxMjMwNDU1NTk4NF85NDA5MTQ4MTQzOTY4NDk=	18	https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/287637728_5220301604674058_7890106349301195161_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=cVBeUc4hNeUQ7kNvgHVo9mp&_nc_ht=scontent-ord5-2.xx&oh=00_AYDL6vEOSBRTR9kKaulbikchKUe4TCNne85ksov-i7idow&oe=666BDBD4	CJ Mackey	"The US Women's team has made it clear that they will resign immediately if the Olympic Committee allows Lia Thomas to try out.

""We don't need an outsider,"" the Coach stated.

""We are champions solely composed of females. We don't welcome male participation."" Kudos to these women for bravely standing up for their rights. Please compete with your gender #womensupportingwomen"	https://www.facebook.com/Tenda1123/posts/pfbid02sUcvBVy8gU3iJnBS1h1GEpF9yyYavWGMonvYqhEVZX7zxmTQCgkfYoKprHywQDDzl	Finally people standing up for Reality and what’s right	2024-05-05T02:39:46.000Z	fake
Y29tbWVudDoxMDIzMzIxMjMwNDU1NTk4NF80NTYyNTE3MjM0MzM0MzE=	55	https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/428713220_10161486451783522_6560960756549396599_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=kaEa7mY5xrAQ7kNvgHqTs9_&_nc_ht=scontent-ord5-1.xx&oh=00_AYBAQXWD2tuGoI4BTEq4VFis-6xbfFOkXLWH-dd_jLHWRg&oe=666BDA10	Donna Hudson	"The US Women's team has made it clear that they will resign immediately if the Olympic Committee allows Lia Thomas to try out.

""We don't need an outsider,"" the Coach stated.

""We are champions solely composed of females. We don't welcome male participation."" Kudos to these women for bravely standing up for their rights. Please compete with your gender #womensupportingwomen"	https://www.facebook.com/Tenda1123/posts/pfbid02sUcvBVy8gU3iJnBS1h1GEpF9yyYavWGMonvYqhEVZX7zxmTQCgkfYoKprHywQDDzl	Yeah!! Stand up to the nonsense!! We all support you girls!!	2024-05-04T22:51:31.000Z	fake
Y29tbWVudDoxMDIzMzIxMjMwNDU1NTk4NF8yOTk3NjEyNTY1MTE1OTM=	10	https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/372613396_10222992516953488_6378117222430914429_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=yKv4J0XjaMcQ7kNvgHaLqx0&_nc_ht=scontent-ord5-1.xx&oh=00_AYBf0JX_VSyWEz9YgviLBwDMoS_vYSeH45TLAVhzOyvnGA&oe=666BC8E8	Monica Mosier	"The US Women's team has made it clear that they will resign immediately if the Olympic Committee allows Lia Thomas to try out.

""We don't need an outsider,"" the Coach stated.

""We are champions solely composed of females. We don't welcome male participation."" Kudos to these women for bravely standing up for their rights. Please compete with your gender #womensupportingwomen"	https://www.facebook.com/Tenda1123/posts/pfbid02sUcvBVy8gU3iJnBS1h1GEpF9yyYavWGMonvYqhEVZX7zxmTQCgkfYoKprHywQDDzl	This is what true feminists do!	2024-05-04T21:45:51.000Z	fake
Y29tbWVudDoxMDIzMzIxMjMwNDU1NTk4NF84MTA5NDQ3MjQyMjQxNDc=	91	https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/439797051_10223466376503882_283485766476689729_n.jpg?stp=cp6_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=tPap3eGz4kAQ7kNvgESbEQc&_nc_ht=scontent-ord5-2.xx&oh=00_AYAFUGaq6ONaYGbhrT_V4EWIviM2iKK0wFy33_8GGZ7hFg&oe=666BE746	Eddie Juliani	"The US Women's team has made it clear that they will resign immediately if the Olympic Committee allows Lia Thomas to try out.

""We don't need an outsider,"" the Coach stated.

""We are champions solely composed of females. We don't welcome male participation."" Kudos to these women for bravely standing up for their rights. Please compete with your gender #womensupportingwomen"	https://www.facebook.com/Tenda1123/posts/pfbid02sUcvBVy8gU3iJnBS1h1GEpF9yyYavWGMonvYqhEVZX7zxmTQCgkfYoKprHywQDDzl	100% stand with you Ladies!!	2024-05-05T19:34:17.000Z	fake
Y29tbWVudDoxMDIzMzIxMjMwNDU1NTk4NF8xMTc4NDkxMzg5NzM0NDQ5	15	https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/447771714_10160092496661080_4155380943818404285_n.jpg?stp=c0.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=IeMegLLFnm8Q7kNvgHHvmOH&_nc_ht=scontent-ord5-2.xx&oh=00_AYCHeNt5leb1kTcs29xnEUxIM0IdSMa-WEVW4hEmOzNvDQ&oe=666BE336	Tendai Chagweda	"The US Women's team has made it clear that they will resign immediately if the Olympic Committee allows Lia Thomas to try out.

""We don't need an outsider,"" the Coach stated.

""We are champions solely composed of females. We don't welcome male participation."" Kudos to these women for bravely standing up for their rights. Please compete with your gender #womensupportingwomen"	https://www.facebook.com/Tenda1123/posts/pfbid02sUcvBVy8gU3iJnBS1h1GEpF9yyYavWGMonvYqhEVZX7zxmTQCgkfYoKprHywQDDzl	These men are entitled.  A stand has to be made in all instances	2024-05-05T01:54:50.000Z	fake
Y29tbWVudDoxMDIzMzIxMjMwNDU1NTk4NF80MTA1MTYwMjE4MjAzNTg=	417	https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/447009264_10228689512796116_486963608229465182_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=7oL5U10_rcQQ7kNvgGDgabU&_nc_ht=scontent-ord5-2.xx&oh=00_AYDAb0gGQKp2eL53gHLfWljDby-a9vcpud4oph2LbvWKMA&oe=666BD028	Erica Ross	"The US Women's team has made it clear that they will resign immediately if the Olympic Committee allows Lia Thomas to try out.

""We don't need an outsider,"" the Coach stated.

""We are champions solely composed of females. We don't welcome male participation."" Kudos to these women for bravely standing up for their rights. Please compete with your gender #womensupportingwomen"	https://www.facebook.com/Tenda1123/posts/pfbid02sUcvBVy8gU3iJnBS1h1GEpF9yyYavWGMonvYqhEVZX7zxmTQCgkfYoKprHywQDDzl	I'm glad they are standing up for themselves ✊🏼	2024-05-05T01:18:55.000Z	fake
Y29tbWVudDoxMDIzMzIxMjMwNDU1NTk4NF80MjQ0NTQyOTM2MjU5NDg=	132	https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/441410816_8000267966672988_247126360624488746_n.jpg?stp=c0.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Fs3Ct7wLpBQQ7kNvgFgCrtH&_nc_ht=scontent-ord5-2.xx&oh=00_AYCkU0DlWd4Ccy4ym3o_I5xsu434fCPry6WO4UNFrmW_aQ&oe=666BE6A8	Alvetta Barber	"The US Women's team has made it clear that they will resign immediately if the Olympic Committee allows Lia Thomas to try out.

""We don't need an outsider,"" the Coach stated.

""We are champions solely composed of females. We don't welcome male participation."" Kudos to these women for bravely standing up for their rights. Please compete with your gender #womensupportingwomen"	https://www.facebook.com/Tenda1123/posts/pfbid02sUcvBVy8gU3iJnBS1h1GEpF9yyYavWGMonvYqhEVZX7zxmTQCgkfYoKprHywQDDzl	Yesssss stand with u LADIES	2024-05-02T22:43:02.000Z	fake
Y29tbWVudDoxMDIzMzIxMjMwNDU1NTk4NF8yOTU4Nzc0ODY5MDU5MTI=	102	https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/339791240_3435087430072550_1653490698913841210_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=WdfisIBuUY4Q7kNvgE7TG-T&_nc_ht=scontent-ord5-1.xx&oh=00_AYBMg__i6tIvblC0teu3rLNfs2ub1bbA1EPE8YsCPjmu5g&oe=666BCCE4	Thomeka MekaPooh Hunter-Jones	"The US Women's team has made it clear that they will resign immediately if the Olympic Committee allows Lia Thomas to try out.

""We don't need an outsider,"" the Coach stated.

""We are champions solely composed of females. We don't welcome male participation."" Kudos to these women for bravely standing up for their rights. Please compete with your gender #womensupportingwomen"	https://www.facebook.com/Tenda1123/posts/pfbid02sUcvBVy8gU3iJnBS1h1GEpF9yyYavWGMonvYqhEVZX7zxmTQCgkfYoKprHywQDDzl	That’s exactly how this should be!!	2024-05-04T22:35:14.000Z	fake
Y29tbWVudDoxMDIzMzIxMjMwNDU1NTk4NF8xMTIxMzU3MTU1ODAxNDI2	125	https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/437893277_10161364606178147_5478393477764131677_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=lXg0tU4g5Z8Q7kNvgEMOdXI&_nc_ht=scontent-ord5-1.xx&oh=00_AYDUanwXiABEKouFstVHlvb2M1UW3poJrEOaX9z3lG0O9g&oe=666BC0D9	StClare D Avery	"The US Women's team has made it clear that they will resign immediately if the Olympic Committee allows Lia Thomas to try out.

""We don't need an outsider,"" the Coach stated.

""We are champions solely composed of females. We don't welcome male participation."" Kudos to these women for bravely standing up for their rights. Please compete with your gender #womensupportingwomen"	https://www.facebook.com/Tenda1123/posts/pfbid02sUcvBVy8gU3iJnBS1h1GEpF9yyYavWGMonvYqhEVZX7zxmTQCgkfYoKprHywQDDzl	I agree with them 💯	2024-05-04T23:27:30.000Z	fake
Y29tbWVudDoxMDIzMzIxMjMwNDU1NTk4NF83NTEwMDQ1MTcxODY5Mjk=	3	https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/442413708_10160055484884352_5540501531324926979_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Kav81n9rdtQQ7kNvgEMermw&_nc_ht=scontent-ord5-2.xx&oh=00_AYDhM9e3XrrEMW06puqvwLnybXZ95Vhnug4g7Ml2VGT7NQ&oe=666BD0D6	Shanell Jeffries	"The US Women's team has made it clear that they will resign immediately if the Olympic Committee allows Lia Thomas to try out.

""We don't need an outsider,"" the Coach stated.

""We are champions solely composed of females. We don't welcome male participation."" Kudos to these women for bravely standing up for their rights. Please compete with your gender #womensupportingwomen"	https://www.facebook.com/Tenda1123/posts/pfbid02sUcvBVy8gU3iJnBS1h1GEpF9yyYavWGMonvYqhEVZX7zxmTQCgkfYoKprHywQDDzl	Not mad at it	2024-05-02T15:17:24.000Z	fake
Y29tbWVudDoxMDIzMzIxMjMwNDU1NTk4NF84MTIwNTg2MDc2NDM1MzI=	1037	https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/442404221_8390721544276328_1516786945250104771_n.jpg?stp=cp6_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=CZn_EMRulkEQ7kNvgFFQW_9&_nc_ht=scontent-ord5-1.xx&oh=00_AYDs4ctESmrh8Gbcnqj0gFzzHTGmdPLZVXjVSTu8PspBgw&oe=666BD847	NaDeen Richardson	"The US Women's team has made it clear that they will resign immediately if the Olympic Committee allows Lia Thomas to try out.

""We don't need an outsider,"" the Coach stated.

""We are champions solely composed of females. We don't welcome male participation."" Kudos to these women for bravely standing up for their rights. Please compete with your gender #womensupportingwomen"	https://www.facebook.com/Tenda1123/posts/pfbid02sUcvBVy8gU3iJnBS1h1GEpF9yyYavWGMonvYqhEVZX7zxmTQCgkfYoKprHywQDDzl	It has taken centuries for women to be recognized and appreciated as athletes and now men want to come and take it back!! Men competing as women and stealing records previously set in high school and college track & field! Outrageous	2024-05-02T02:08:02.000Z	fake
